city,agency,stop_id,stop_name,trip_count,route_count
Bengaluru (Bangalore),BMTC,21074,P and T Quarters,321,14
Bengaluru (Bangalore),BMTC,36531,PAPAS Trading PVT LTD,4,1
Bengaluru (Bangalore),BMTC,21088,PES College,591,42
Bengaluru (Bangalore),BMTC,21089,PES College,589,45
Bengaluru (Bangalore),BMTC,27660,PES College Hostel Kasavanahalli,8,4
Bengaluru (Bangalore),BMTC,27661,PES College Hostel Kasavanahalli,5,2
Bengaluru (Bangalore),BMTC,21090,PESCE College Electronic City,1080,145
Bengaluru (Bangalore),BMTC,22380,PESCE College Electronic City,1048,133
Bengaluru (Bangalore),BMTC,22406,PVP School,967,52
Bengaluru (Bangalore),BMTC,22407,PVP School,983,55
Bengaluru (Bangalore),BMTC,34197,Paaduka Mandira,6,1
Bengaluru (Bangalore),BMTC,27568,Pachepalya,2,2
Bengaluru (Bangalore),BMTC,34199,Pachepalya,1,1
Bengaluru (Bangalore),BMTC,27570,Pachepalya Cross,26,14
Bengaluru (Bangalore),BMTC,34200,Pachepalya Cross,31,16
Bengaluru (Bangalore),BMTC,35088,Padmanabha Nagara,195,20
Bengaluru (Bangalore),BMTC,35196,Padmanabha Nagara,231,25
Bengaluru (Bangalore),BMTC,35935,Padmanabha Nagara,9,1
Bengaluru (Bangalore),BMTC,27572,Padmanabha Nagara Rock,38,2
Bengaluru (Bangalore),BMTC,35210,Padmanabha Nagara Rock,37,3
Bengaluru (Bangalore),BMTC,39643,Padmavathi Srinivasa Temple Cross,70,21
Bengaluru (Bangalore),BMTC,39644,Padmavathi Srinivasa Temple Cross,65,25
Bengaluru (Bangalore),BMTC,27566,Pakegowdanapalya,34,6
Bengaluru (Bangalore),BMTC,34198,Pakegowdanapalya,34,7
Bengaluru (Bangalore),BMTC,27574,PalPaldinne,23,5
Bengaluru (Bangalore),BMTC,21075,Palace Ground,1161,201
Bengaluru (Bangalore),BMTC,21076,Palace Ground,1200,173
Bengaluru (Bangalore),BMTC,27578,Palanahalli Gate,570,131
Bengaluru (Bangalore),BMTC,34203,Palanahalli Gate,566,129
Bengaluru (Bangalore),BMTC,27582,Palanajogahalli Church,28,7
Bengaluru (Bangalore),BMTC,34205,Palanajogahalli Church,28,7
Bengaluru (Bangalore),BMTC,22667,Pallavi Talkies,1421,185
Bengaluru (Bangalore),BMTC,34201,Palpaldinne,25,5
Bengaluru (Bangalore),BMTC,34208,Palya Gate,235,33
Bengaluru (Bangalore),BMTC,34209,Palya Gate,237,34
Bengaluru (Bangalore),BMTC,23705,Panathuru,10,4
Bengaluru (Bangalore),BMTC,23708,Panathuru,11,5
Bengaluru (Bangalore),BMTC,23706,Panathuru Circle,2,1
Bengaluru (Bangalore),BMTC,23707,Panathuru Circle,2,1
Bengaluru (Bangalore),BMTC,27591,Panathuru Dinne,5,3
Bengaluru (Bangalore),BMTC,34210,Panathuru Dinne,5,2
Bengaluru (Bangalore),BMTC,27593,Panchasheela Nagara,6,1
Bengaluru (Bangalore),BMTC,27595,Pandithana Agrahara,3,1
Bengaluru (Bangalore),BMTC,34212,Pandithana Agrahara,3,1
Bengaluru (Bangalore),BMTC,23414,Pandithana Agrahara Junction,54,13
Bengaluru (Bangalore),BMTC,35367,Pandithana Agrahara Junction,10,4
Bengaluru (Bangalore),BMTC,27596,Pandithapura,2,1
Bengaluru (Bangalore),BMTC,27600,Pandurangapura,51,8
Bengaluru (Bangalore),BMTC,34214,Pandurangapura,50,8
Bengaluru (Bangalore),BMTC,23424,Pankaj Dairy,33,8
Bengaluru (Bangalore),BMTC,23753,Pankaj Dairy,33,7
Bengaluru (Bangalore),BMTC,34215,Papabhovipalya,1,1
Bengaluru (Bangalore),BMTC,27604,Papaiahnapalya,13,5
Bengaluru (Bangalore),BMTC,34216,Papaiahnapalya,12,4
Bengaluru (Bangalore),BMTC,27606,Papanahalli,9,2
Bengaluru (Bangalore),BMTC,34217,Papanahalli,9,1
Bengaluru (Bangalore),BMTC,27611,Papanahalli Gate,32,1
Bengaluru (Bangalore),BMTC,34219,Papanahalli Gate,41,2
Bengaluru (Bangalore),BMTC,38038,Papanahalli Gate,10,2
Bengaluru (Bangalore),BMTC,21584,Papareddypalya,595,36
Bengaluru (Bangalore),BMTC,22374,Papareddypalya,574,38
Bengaluru (Bangalore),BMTC,21451,Papareddypalya Aladamara,595,36
Bengaluru (Bangalore),BMTC,21642,Papareddypalya Aladamara,574,38
Bengaluru (Bangalore),BMTC,38860,Parachute,1,1
Bengaluru (Bangalore),BMTC,27613,Paramanahalli,7,6
Bengaluru (Bangalore),BMTC,34220,Paramanahalli,10,8
Bengaluru (Bangalore),BMTC,23713,Parangipalya,130,7
Bengaluru (Bangalore),BMTC,24053,Parangipalya,58,3
Bengaluru (Bangalore),BMTC,27615,Parangipalya Cross,14,5
Bengaluru (Bangalore),BMTC,34221,Parangipalya Cross,25,7
Bengaluru (Bangalore),BMTC,27617,Parappana Agrahara,6,2
Bengaluru (Bangalore),BMTC,27619,Parasanapalya,22,5
Bengaluru (Bangalore),BMTC,34223,Parasanapalya,6,4
Bengaluru (Bangalore),BMTC,39969,Parishrama NEET Academy (Ramasandra Cross),28,3
Bengaluru (Bangalore),BMTC,39970,Parishrama NEET Academy(Ramasandra Cross),28,3
Bengaluru (Bangalore),BMTC,27620,Parvatapura Devanahalli,51,8
Bengaluru (Bangalore),BMTC,27622,Parvatapura Devanahalli,50,8
Bengaluru (Bangalore),BMTC,27628,Parvathi Nagara,10,1
Bengaluru (Bangalore),BMTC,34227,Parvathi Nagara,10,2
Bengaluru (Bangalore),BMTC,34225,Parvathi Nagara,256,21
Bengaluru (Bangalore),BMTC,34226,Parvathi Nagara,256,21
Bengaluru (Bangalore),BMTC,27630,Parvathipura,61,29
Bengaluru (Bangalore),BMTC,34228,Parvathipura,63,25
Bengaluru (Bangalore),BMTC,23823,Passport Office Koramangala,146,18
Bengaluru (Bangalore),BMTC,23947,Passport Office Koramangala,150,18
Bengaluru (Bangalore),BMTC,27633,Patalamma Temple,166,33
Bengaluru (Bangalore),BMTC,34229,Patalamma Temple,52,19
Bengaluru (Bangalore),BMTC,22375,Patalamma Temple,501,21
Bengaluru (Bangalore),BMTC,22376,Patalamma Temple,471,21
Bengaluru (Bangalore),BMTC,27635,Patel Pillegowda Layout,8,4
Bengaluru (Bangalore),BMTC,34230,Patel Pillegowda Layout,3,2
Bengaluru (Bangalore),BMTC,22377,Patel Public School Kalyananagara,116,19
Bengaluru (Bangalore),BMTC,27636,Patel Public School Kalyananagara,29,5
Bengaluru (Bangalore),BMTC,27638,Patel Thota Aluru,5,3
Bengaluru (Bangalore),BMTC,34231,Patel Thota Aluru,5,3
Bengaluru (Bangalore),BMTC,27642,Pattanagere,6,2
Bengaluru (Bangalore),BMTC,34233,Pattanagere,6,2
Bengaluru (Bangalore),BMTC,34234,Pattanagere Jayanna Circle,635,40
Bengaluru (Bangalore),BMTC,38449,Pattanagere Jayanna Circle,127,11
Bengaluru (Bangalore),BMTC,21078,Pattandur Agrahara Gate,900,120
Bengaluru (Bangalore),BMTC,21079,Pattandur Agrahara Gate,941,129
Bengaluru (Bangalore),BMTC,23604,Pattareddypalya,235,51
Bengaluru (Bangalore),BMTC,23634,Pattareddypalya,241,54
Bengaluru (Bangalore),BMTC,27649,Pattegarpalya Circle,10,4
Bengaluru (Bangalore),BMTC,34236,Pattegarpalya Circle,29,3
Bengaluru (Bangalore),BMTC,27651,Peddanahalli,6,4
Bengaluru (Bangalore),BMTC,34237,Peddanahalli,8,6
Bengaluru (Bangalore),BMTC,27654,Peddanapalya,1,1
Bengaluru (Bangalore),BMTC,34238,Peddanapalya,18,9
Bengaluru (Bangalore),BMTC,34239,Peddanapalya,16,7
Bengaluru (Bangalore),BMTC,21585,Peddanapalya Cross,137,36
Bengaluru (Bangalore),BMTC,21586,Peddanapalya Cross,144,38
Bengaluru (Bangalore),BMTC,27655,Peddappanapalya,1,1
Bengaluru (Bangalore),BMTC,20565,Peenya 14th Cross,4,2
Bengaluru (Bangalore),BMTC,20566,Peenya 14th Cross,1213,83
Bengaluru (Bangalore),BMTC,20567,Peenya 14th cross,1227,75
Bengaluru (Bangalore),BMTC,21080,Peenya 2nd Stage,1857,95
Bengaluru (Bangalore),BMTC,21081,Peenya 2nd stage,1083,60
Bengaluru (Bangalore),BMTC,21082,Peenya Industry Metro Station,987,186
Bengaluru (Bangalore),BMTC,21083,Peenya Industry Metro Station,1028,211
Bengaluru (Bangalore),BMTC,38803,Peenya Metro Station,1018,206
Bengaluru (Bangalore),BMTC,21085,Peenya Satellite Bus Station,15,5
Bengaluru (Bangalore),BMTC,21084,Peenya Satellite Bus Station (Basaveshwara),40,10
Bengaluru (Bangalore),BMTC,27659,Pepsi Factory,50,14
Bengaluru (Bangalore),BMTC,34241,Pepsi Factory,42,12
Bengaluru (Bangalore),BMTC,21086,Pepsi Gate,340,53
Bengaluru (Bangalore),BMTC,21087,Pepsi Gate,339,62
Bengaluru (Bangalore),BMTC,22378,Periyar Nagara Circle,490,59
Bengaluru (Bangalore),BMTC,22379,Periyar Nagara Circle,492,57
Bengaluru (Bangalore),BMTC,27669,Pethanahalli Tank,6,3
Bengaluru (Bangalore),BMTC,23846,Petrol Bunk Koppa begur Road,32,2
Bengaluru (Bangalore),BMTC,24164,Petrol Bunk Koppa begur Road,32,2
Bengaluru (Bangalore),BMTC,34242,Pettanahalli,3,3
Bengaluru (Bangalore),BMTC,34243,Pettanahalli Apartment,3,3
Bengaluru (Bangalore),BMTC,27667,Pettanahalli Cross,13,8
Bengaluru (Bangalore),BMTC,34244,Pettanahalli Cross,13,9
Bengaluru (Bangalore),BMTC,21093,Philips Millenium Halasuru,458,155
Bengaluru (Bangalore),BMTC,32829,Philips Millenium Halasuru,5,4
Bengaluru (Bangalore),BMTC,22385,Philomenas Hospital,279,22
Bengaluru (Bangalore),BMTC,35219,Philomenas Hospital,281,24
Bengaluru (Bangalore),BMTC,39600,Phoenix One Bengaluru West Apartment,2,2
Bengaluru (Bangalore),BMTC,27675,Pichaguntarapalya,25,12
Bengaluru (Bangalore),BMTC,34248,Pichaguntarapalya,25,12
Bengaluru (Bangalore),BMTC,27681,Pillagumpa Factory Gate,73,8
Bengaluru (Bangalore),BMTC,34251,Pillagumpa Factory Gate,70,9
Bengaluru (Bangalore),BMTC,27683,Pillahalli,5,3
Bengaluru (Bangalore),BMTC,34252,Pillahalli,4,3
Bengaluru (Bangalore),BMTC,27685,Pillahalli Colony,4,3
Bengaluru (Bangalore),BMTC,34253,Pillahalli Colony,5,3
Bengaluru (Bangalore),BMTC,27687,Pillahalli Cross,25,7
Bengaluru (Bangalore),BMTC,34254,Pillahalli Cross,31,11
Bengaluru (Bangalore),BMTC,27693,Pinto Bore,80,27
Bengaluru (Bangalore),BMTC,34257,Pinto Bore,75,20
Bengaluru (Bangalore),BMTC,27694,Pipe Line Park,5,2
Bengaluru (Bangalore),BMTC,27696,Pipeline Binni Layout,5,2
Bengaluru (Bangalore),BMTC,34258,Pipeline Binni Layout,5,1
Bengaluru (Bangalore),BMTC,22386,Pipeline ISRO Layout,32,8
Bengaluru (Bangalore),BMTC,23767,Pipeline ISRO Layout,37,8
Bengaluru (Bangalore),BMTC,27697,Pipeline Park,5,1
Bengaluru (Bangalore),BMTC,27698,Pipeline Vasanthapura,219,9
Bengaluru (Bangalore),BMTC,35346,Pipeline Vasanthapura,205,9
Bengaluru (Bangalore),BMTC,27700,Pitchguntarahalli,1,1
Bengaluru (Bangalore),BMTC,34259,Pitchguntarahalli,2,2
Bengaluru (Bangalore),BMTC,27703,Plegant Hotel Vahale Vaderahalli,1,1
Bengaluru (Bangalore),BMTC,34260,Plegant Hotel Vahale Vaderahalli,1,1
Bengaluru (Bangalore),BMTC,27705,Podu Cross,5,2
Bengaluru (Bangalore),BMTC,34261,Podu Cross,16,7
Bengaluru (Bangalore),BMTC,38684,Podu Gate,175,3
Bengaluru (Bangalore),BMTC,38685,Podu Gate,151,2
Bengaluru (Bangalore),BMTC,27706,Podu Village,8,2
Bengaluru (Bangalore),BMTC,27710,Police Quarters,2,2
Bengaluru (Bangalore),BMTC,34263,Police Quarters,2,1
Bengaluru (Bangalore),BMTC,27717,Police Traning Centre,1,1
Bengaluru (Bangalore),BMTC,27719,Pooja Garden,52,9
Bengaluru (Bangalore),BMTC,34267,Pooja Garden,51,7
Bengaluru (Bangalore),BMTC,27721,Poojena Agahara Dinne,2,2
Bengaluru (Bangalore),BMTC,34268,Poojena Agahara Dinne,3,2
Bengaluru (Bangalore),BMTC,27723,Poojena Agrahara,6,4
Bengaluru (Bangalore),BMTC,34269,Poojena Agrahara,14,6
Bengaluru (Bangalore),BMTC,27725,Poojena Agrahara Cross,10,6
Bengaluru (Bangalore),BMTC,34270,Poojena Agrahara Cross,10,6
Bengaluru (Bangalore),BMTC,22395,Poornaprajna Layout,644,47
Bengaluru (Bangalore),BMTC,34271,Poornaprajna Layout,624,42
Bengaluru (Bangalore),BMTC,22572,Poornaprajna Layout Water Tank,501,21
Bengaluru (Bangalore),BMTC,22573,Poornaprajna Layout Water Tank,477,22
Bengaluru (Bangalore),BMTC,22396,Poornaprajna School,247,64
Bengaluru (Bangalore),BMTC,22397,Poornaprajna School,244,59
Bengaluru (Bangalore),BMTC,36223,Poornaprajnalayout NEW Bus Stand,26,1
Bengaluru (Bangalore),BMTC,27734,Poorvankara Apartment,133,27
Bengaluru (Bangalore),BMTC,34274,Poorvankara Apartment,136,25
Bengaluru (Bangalore),BMTC,22401,Postal and Telecom Colony,490,59
Bengaluru (Bangalore),BMTC,22402,Postal and Telecom Colony,492,57
Bengaluru (Bangalore),BMTC,23892,Pothalappa Garden,167,14
Bengaluru (Bangalore),BMTC,35220,Pothalappa Garden,182,15
Bengaluru (Bangalore),BMTC,27742,Poultry Farm,11,5
Bengaluru (Bangalore),BMTC,34278,Poultry Farm,13,6
Bengaluru (Bangalore),BMTC,23783,Prabasnagara,193,11
Bengaluru (Bangalore),BMTC,24353,Prabasnagara,192,12
Bengaluru (Bangalore),BMTC,39389,Prabhakaranagar,1,1
Bengaluru (Bangalore),BMTC,27746,Pramod Layout,6,3
Bengaluru (Bangalore),BMTC,34280,Pramod Layout,6,2
Bengaluru (Bangalore),BMTC,22403,Prarthana School,549,50
Bengaluru (Bangalore),BMTC,22404,Prarthana School,528,42
Bengaluru (Bangalore),BMTC,38616,Prasanna Layout,682,46
Bengaluru (Bangalore),BMTC,21101,Prasanna Theatre,1321,182
Bengaluru (Bangalore),BMTC,21102,Prasanna Theatre,941,145
Bengaluru (Bangalore),BMTC,21103,Prasanna Theatre,505,43
Bengaluru (Bangalore),BMTC,21587,Prashanth Nagara,418,31
Bengaluru (Bangalore),BMTC,22405,Prashanth Nagara,415,28
Bengaluru (Bangalore),BMTC,34281,Prashanth Nagara,13,5
Bengaluru (Bangalore),BMTC,39857,Prashanthi Kuteera Main Gate,5,2
Bengaluru (Bangalore),BMTC,27748,Prashanthnagara,29,3
Bengaluru (Bangalore),BMTC,27750,Pratyangira Temple Turahalli,3,1
Bengaluru (Bangalore),BMTC,34282,Pratyangira Temple Turahalli,4,1
Bengaluru (Bangalore),BMTC,27752,Premium Farm Mandur,120,34
Bengaluru (Bangalore),BMTC,34283,Premium Farm Mandur,122,32
Bengaluru (Bangalore),BMTC,39517,Presidency University,2,1
Bengaluru (Bangalore),BMTC,39518,Presidency University,2,2
Bengaluru (Bangalore),BMTC,21104,Press Layout,21,2
Bengaluru (Bangalore),BMTC,21105,Press Layout,408,23
Bengaluru (Bangalore),BMTC,40489,Prestige Apartment,46,3
Bengaluru (Bangalore),BMTC,40490,Prestige Apartment,47,3
Bengaluru (Bangalore),BMTC,39896,Prestige Jade Pavilion Apartment,10,2
Bengaluru (Bangalore),BMTC,39895,Prestige Jade Pavilion Apartment,12,2
Bengaluru (Bangalore),BMTC,39609,Prestige Primrose Hills,9,3
Bengaluru (Bangalore),BMTC,39610,Prestige Primrose Hills,9,3
Bengaluru (Bangalore),BMTC,37982,Prestige Shantiniketana /Manipal Hospital,359,103
Bengaluru (Bangalore),BMTC,37983,Prestige Shantiniketana /Manipal Hospital,303,93
Bengaluru (Bangalore),BMTC,27755,Primus Public School,14,2
Bengaluru (Bangalore),BMTC,34284,Primus Public School,15,3
Bengaluru (Bangalore),BMTC,21588,Priyadarshini Layout,412,27
Bengaluru (Bangalore),BMTC,27756,Priyadarshini Layout,418,31
Bengaluru (Bangalore),BMTC,34285,Provident Sunworth Apartment,18,3
Bengaluru (Bangalore),BMTC,27760,Pujaganapalya,15,3
Bengaluru (Bangalore),BMTC,34286,Pujaganapalya,19,3
Bengaluru (Bangalore),BMTC,27764,Pujanahalli Gate,14,11
Bengaluru (Bangalore),BMTC,34288,Pujanahalli Gate,13,9
Bengaluru (Bangalore),BMTC,36756,Puneethrajakumar Circle,5,2
Bengaluru (Bangalore),BMTC,36757,Puneethrajakumar Circle,6,2
Bengaluru (Bangalore),BMTC,27766,Punugumaranahalli,14,2
Bengaluru (Bangalore),BMTC,34289,Punugumaranahalli,16,3
Bengaluru (Bangalore),BMTC,27768,Punugumaranahalli Cross,42,8
Bengaluru (Bangalore),BMTC,34290,Punugumaranahalli Cross,31,8
Bengaluru (Bangalore),BMTC,27770,Pura,19,6
Bengaluru (Bangalore),BMTC,34291,Pura,1,1
Bengaluru (Bangalore),BMTC,27773,Puradapalya Cross,16,7
Bengaluru (Bangalore),BMTC,34292,Puradapalya Cross,18,9
Bengaluru (Bangalore),BMTC,27775,Purushanahalli,1,1
Bengaluru (Bangalore),BMTC,34293,Purushanahalli,1,1
Bengaluru (Bangalore),BMTC,27778,Purvankara Northern Destiny Bellahalli,455,37
Bengaluru (Bangalore),BMTC,34294,Purvankara Northern Destiny Bellahalli,466,38
Bengaluru (Bangalore),BMTC,27780,Pushpanjali Talkies,57,2
Bengaluru (Bangalore),BMTC,40553,Putta Heggade Vales,2,1
Bengaluru (Bangalore),BMTC,40554,Putta Heggade Vales,2,1
Bengaluru (Bangalore),BMTC,27784,Puttaiahnapalya,5,3
Bengaluru (Bangalore),BMTC,34297,Puttaiahnapalya,8,4
Bengaluru (Bangalore),BMTC,39930,Puttaiahnapalya (Vedeshi Jail),91,14
Bengaluru (Bangalore),BMTC,39931,Puttaiahnapalya (Vedeshi Jail),103,16
Bengaluru (Bangalore),BMTC,27786,Puttaiahnapalya Cross,37,11
Bengaluru (Bangalore),BMTC,34298,Puttaiahnapalya Cross,36,11
Bengaluru (Bangalore),BMTC,39228,Puttanna Badavane,20,7
Bengaluru (Bangalore),BMTC,39229,Puttanna Badavane,20,7
Bengaluru (Bangalore),BMTC,38838,Puttena Agrahara,13,3
Bengaluru (Bangalore),BMTC,38839,Puttena Agrahara,13,2
Bengaluru (Bangalore),BMTC,35349,Puttenahalli,172,15
Bengaluru (Bangalore),BMTC,27790,Puttenahalli,1,1
Bengaluru (Bangalore),BMTC,34301,Puttenahalli,2,1
Bengaluru (Bangalore),BMTC,34299,Puttenahalli,628,112
Bengaluru (Bangalore),BMTC,34300,Puttenahalli,647,127
Bengaluru (Bangalore),BMTC,38505,Puttenahalli,46,3
Bengaluru (Bangalore),BMTC,38511,Puttenahalli,42,3
Bengaluru (Bangalore),BMTC,27792,Puttenahallipalya,172,15
Bengaluru (Bangalore),BMTC,38694,QFB Hotel,7,2
Bengaluru (Bangalore),BMTC,23344,R T Nagara Post Office,484,40
Bengaluru (Bangalore),BMTC,23787,R T Nagara Post Office,475,46
Bengaluru (Bangalore),BMTC,23450,R V Dental College,186,17
Bengaluru (Bangalore),BMTC,37837,R V Dental College,129,10
Bengaluru (Bangalore),BMTC,38586,R V Metro Station,34,3
Bengaluru (Bangalore),BMTC,38587,R V Metro Station,34,3
Bengaluru (Bangalore),BMTC,22433,R V Teachers College,422,50
Bengaluru (Bangalore),BMTC,22434,R V Teachers College,416,51
Bengaluru (Bangalore),BMTC,38886,RANGASTALA RANGANATHA TEMPLE,3,3
Bengaluru (Bangalore),BMTC,28010,RBANMS College,1,1
Bengaluru (Bangalore),BMTC,35356,RBANMS College,12,2
Bengaluru (Bangalore),BMTC,28012,RBANMS PU College,1,1
Bengaluru (Bangalore),BMTC,23453,RBI Layout,220,16
Bengaluru (Bangalore),BMTC,23473,RBI Layout,216,17
Bengaluru (Bangalore),BMTC,38513,RBI Layout,42,3
Bengaluru (Bangalore),BMTC,22699,RC College,103,34
Bengaluru (Bangalore),BMTC,24241,RC College,101,28
Bengaluru (Bangalore),BMTC,28028,RH Farm,4,1
Bengaluru (Bangalore),BMTC,34418,RH Farm,4,1
Bengaluru (Bangalore),BMTC,21595,RINAC Factory Marenahalli,108,22
Bengaluru (Bangalore),BMTC,21596,RINAC Factory Marenahalli,117,24
Bengaluru (Bangalore),BMTC,28031,RK Apartment,65,10
Bengaluru (Bangalore),BMTC,34419,RK Apartment,63,9
Bengaluru (Bangalore),BMTC,23838,RK Farm,217,23
Bengaluru (Bangalore),BMTC,23980,RK Farm,254,29
Bengaluru (Bangalore),BMTC,22429,RK Hegde Nagara,516,47
Bengaluru (Bangalore),BMTC,22430,RK Hegde Nagara,514,44
Bengaluru (Bangalore),BMTC,28033,RK Medical,83,15
Bengaluru (Bangalore),BMTC,34420,RK Medical,88,18
Bengaluru (Bangalore),BMTC,28035,RK Township,4,2
Bengaluru (Bangalore),BMTC,34421,RK Township,2,1
Bengaluru (Bangalore),BMTC,28037,RL Jalappa Campus,3,2
Bengaluru (Bangalore),BMTC,34422,RL Jalappa Campus,2,1
Bengaluru (Bangalore),BMTC,21129,RM Guttahalli,1241,207
Bengaluru (Bangalore),BMTC,21130,RM Guttahalli,1100,172
Bengaluru (Bangalore),BMTC,28039,RM Guttahalli Post Office,6,1
Bengaluru (Bangalore),BMTC,39439,RM Guttahalli Under Pass,6,1
Bengaluru (Bangalore),BMTC,39440,RM Guttahalli Unedr Pass,5,1
Bengaluru (Bangalore),BMTC,21131,RMC Yard (Yeshawanthapura New Railway Station),1316,194
Bengaluru (Bangalore),BMTC,21132,RMC Yard (Yeshawanthapura New Railway Station),1328,218
Bengaluru (Bangalore),BMTC,28041,RMG Factory,105,17
Bengaluru (Bangalore),BMTC,34423,RMG Factory,172,18
Bengaluru (Bangalore),BMTC,21133,RMS Sanjayanagara,2,1
Bengaluru (Bangalore),BMTC,21134,RMS Sanjayanagara,145,7
Bengaluru (Bangalore),BMTC,21135,RMV 2nd Stage,2,1
Bengaluru (Bangalore),BMTC,28045,RMV 2nd Stage,4,1
Bengaluru (Bangalore),BMTC,34425,RMV 2nd Stage,4,1
Bengaluru (Bangalore),BMTC,21142,RR Medical College,584,158
Bengaluru (Bangalore),BMTC,35390,RR Medical College,636,130
Bengaluru (Bangalore),BMTC,35812,RR Medical College,2,1
Bengaluru (Bangalore),BMTC,27673,RR Nagara Petrol Bunk,397,35
Bengaluru (Bangalore),BMTC,34246,RR Nagara Petrol Bunk,401,45
Bengaluru (Bangalore),BMTC,28066,RR School,386,32
Bengaluru (Bangalore),BMTC,34434,RR School,397,41
Bengaluru (Bangalore),BMTC,28068,RR Temple,386,32
Bengaluru (Bangalore),BMTC,34435,RR Temple,397,41
Bengaluru (Bangalore),BMTC,21096,RT Nagara Police Station,312,36
Bengaluru (Bangalore),BMTC,21097,RT Nagara Police Station,521,25
Bengaluru (Bangalore),BMTC,23786,RT Nagara Police Station,477,47
Bengaluru (Bangalore),BMTC,35795,RT Nagara Police Station,11,4
Bengaluru (Bangalore),BMTC,21146,RV College,658,161
Bengaluru (Bangalore),BMTC,35391,RV College,649,145
Bengaluru (Bangalore),BMTC,24042,RV Dental College,234,21
Bengaluru (Bangalore),BMTC,28081,RWB Gate Kengeri (Kengeri Work shop),31,7
Bengaluru (Bangalore),BMTC,35377,RWB Gate Kengeri (Kengeri Work shop),12,4
Bengaluru (Bangalore),BMTC,34303,Rachammanahalli,5,2
Bengaluru (Bangalore),BMTC,27797,Rachenahalli,30,7
Bengaluru (Bangalore),BMTC,34304,Rachenahalli,31,6
Bengaluru (Bangalore),BMTC,27799,Rachenahalli Cross,1,1
Bengaluru (Bangalore),BMTC,34305,Rachenahalli Cross,1,1
Bengaluru (Bangalore),BMTC,27801,Rachenalli Lake Park Dasarahalli,4,2
Bengaluru (Bangalore),BMTC,34306,Rachenalli Lake Park Dasarahalli,4,2
Bengaluru (Bangalore),BMTC,40522,Radha Swamy Satsang Gate,62,2
Bengaluru (Bangalore),BMTC,40523,Radha Swamy Satsang Gate,41,1
Bengaluru (Bangalore),BMTC,23390,Radhareddy Layout,375,59
Bengaluru (Bangalore),BMTC,23392,Radhareddy Layout,375,59
Bengaluru (Bangalore),BMTC,27803,Radiant Redwood Apartment Koppa Road,68,16
Bengaluru (Bangalore),BMTC,34307,Radiant Redwood Apartment Koppa Road,76,17
Bengaluru (Bangalore),BMTC,34308,Raghavendra Circle,65,10
Bengaluru (Bangalore),BMTC,34309,Raghavendra Circle,63,9
Bengaluru (Bangalore),BMTC,34311,Raghavendra Colony,15,4
Bengaluru (Bangalore),BMTC,27814,Raghavendra Dhama,7,4
Bengaluru (Bangalore),BMTC,34313,Raghavendra Dhama,34,6
Bengaluru (Bangalore),BMTC,34314,Raghavendra Dhama,5,2
Bengaluru (Bangalore),BMTC,34834,Raghavendra Dhama 1,32,5
Bengaluru (Bangalore),BMTC,27816,Raghavendra Layout,21,7
Bengaluru (Bangalore),BMTC,34315,Raghavendra Layout,22,6
Bengaluru (Bangalore),BMTC,27807,Raghavendra Tent,198,15
Bengaluru (Bangalore),BMTC,34310,Raghavendra Tent,196,15
Bengaluru (Bangalore),BMTC,34316,Raghunathapura Doddaballapura,42,2
Bengaluru (Bangalore),BMTC,34835,Raghunathapura Doddaballapura,43,2
Bengaluru (Bangalore),BMTC,22408,Raghuvanahalli Cross,358,94
Bengaluru (Bangalore),BMTC,22409,Raghuvanahalli Cross,373,102
Bengaluru (Bangalore),BMTC,27823,Ragi Machine,202,8
Bengaluru (Bangalore),BMTC,35345,Ragi Machine,209,7
Bengaluru (Bangalore),BMTC,38588,Ragigudda,1,1
Bengaluru (Bangalore),BMTC,21106,Ragigudda Temple,867,70
Bengaluru (Bangalore),BMTC,21107,Ragigudda Temple,854,68
Bengaluru (Bangalore),BMTC,27824,Ragihalli,11,6
Bengaluru (Bangalore),BMTC,35322,Ragihalli,13,8
Bengaluru (Bangalore),BMTC,24079,Ragihalli Gate,330,68
Bengaluru (Bangalore),BMTC,24231,Ragihalli Gate,327,69
Bengaluru (Bangalore),BMTC,23343,Rahamathnagara,484,40
Bengaluru (Bangalore),BMTC,23788,Rahamathnagara,474,45
Bengaluru (Bangalore),BMTC,40335,Raheja Apartment,1034,134
Bengaluru (Bangalore),BMTC,27829,Railway Gate	Rajanukunte,262,21
Bengaluru (Bangalore),BMTC,27832,Railway Gate Bashettihalli,255,24
Bengaluru (Bangalore),BMTC,27834,Railway Gate Gollahalli,70,16
Bengaluru (Bangalore),BMTC,34320,Railway Gate Gollahalli,75,14
Bengaluru (Bangalore),BMTC,27835,Railway Gate Kempapura,24,1
Bengaluru (Bangalore),BMTC,23521,Railway Gate Kodigehalli,41,12
Bengaluru (Bangalore),BMTC,24114,Railway Gate Kodigehalli,44,15
Bengaluru (Bangalore),BMTC,21589,Railway Gate Lakshmisagara,290,31
Bengaluru (Bangalore),BMTC,21590,Railway Gate Lakshmisagara,289,37
Bengaluru (Bangalore),BMTC,27839,Railway Gollahalli,62,9
Bengaluru (Bangalore),BMTC,34322,Railway Gollahalli,29,5
Bengaluru (Bangalore),BMTC,34327,Rainbow Layout,10,2
Bengaluru (Bangalore),BMTC,27854,Raitarasanthe Yelahanka,511,87
