city,agency,route_id,route_short_name,direction_id,stop_sequence,stop_name
Bengaluru (Bangalore),BMTC,1319,226-SB,0,3,Sirsi Circle 1
Bengaluru (Bangalore),BMTC,1319,226-SB,0,4,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,5,New Guddadahalli
Bengaluru (Bangalore),BMTC,1319,226-SB,0,6,Mysore Road Bus Station
Bengaluru (Bangalore),BMTC,1319,226-SB,0,7,BHEL
Bengaluru (Bangalore),BMTC,1319,226-SB,0,8,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1319,226-SB,0,9,Nayandahalli
Bengaluru (Bangalore),BMTC,1319,226-SB,0,10,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1319,226-SB,0,11,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,12,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1319,226-SB,0,13,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1319,226-SB,0,14,RV College
Bengaluru (Bangalore),BMTC,1319,226-SB,0,15,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,0,16,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,0,17,Kengeri Bus Station - Platform 3
Bengaluru (Bangalore),BMTC,1319,226-SB,0,18,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1319,226-SB,0,19,Kengeri Metro Station
Bengaluru (Bangalore),BMTC,1319,226-SB,0,20,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,21,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1319,226-SB,0,22,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1319,226-SB,0,23,RR Medical College
Bengaluru (Bangalore),BMTC,1319,226-SB,0,24,Anchepalya
Bengaluru (Bangalore),BMTC,1319,226-SB,0,25,Juggath Pharma
Bengaluru (Bangalore),BMTC,1319,226-SB,0,26,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,27,Kumbalagodu
Bengaluru (Bangalore),BMTC,1319,226-SB,0,28,Pepsi Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,29,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1319,226-SB,0,30,Kanminake
Bengaluru (Bangalore),BMTC,1319,226-SB,0,31,Kanminake Colony
Bengaluru (Bangalore),BMTC,1319,226-SB,0,32,Hejjala Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,33,Dalai Lama College
Bengaluru (Bangalore),BMTC,1319,226-SB,0,34,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1319,226-SB,0,35,Shaneshwaraswamy Temple Sheshagirihalli
Bengaluru (Bangalore),BMTC,1319,226-SB,0,36,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,0,37,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1319,226-SB,0,38,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1319,226-SB,0,39,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1319,226-SB,0,40,Eagleton Resort
Bengaluru (Bangalore),BMTC,1319,226-SB,0,41,Motherson Automotive Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,0,42,Pichaguntarapalya
Bengaluru (Bangalore),BMTC,1319,226-SB,0,43,Gollarapalya
Bengaluru (Bangalore),BMTC,1319,226-SB,0,44,Shyanumangala
Bengaluru (Bangalore),BMTC,1319,226-SB,0,45,Chikka Kuntanahalli Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,0,46,Anchipura Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,0,47,Anchipura
Bengaluru (Bangalore),BMTC,1319,226-SB,0,48,Anchipura Colony
Bengaluru (Bangalore),BMTC,1319,226-SB,0,49,Bannigiri
Bengaluru (Bangalore),BMTC,1319,226-SB,0,50,Bannigiri Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,0,51,Byramangala
Bengaluru (Bangalore),BMTC,1319,226-SB,1,1,Byramangala
Bengaluru (Bangalore),BMTC,1319,226-SB,1,2,Bannigiri Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,1,3,Bannigiri
Bengaluru (Bangalore),BMTC,1319,226-SB,1,4,Anchipura Colony
Bengaluru (Bangalore),BMTC,1319,226-SB,1,5,Anchipura
Bengaluru (Bangalore),BMTC,1319,226-SB,1,6,Anchipura Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,1,7,Chikka Kuntanahalli Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,1,8,Shyanumangala
Bengaluru (Bangalore),BMTC,1319,226-SB,1,9,Gollarapalya
Bengaluru (Bangalore),BMTC,1319,226-SB,1,10,Pichaguntarapalya
Bengaluru (Bangalore),BMTC,1319,226-SB,1,11,Motherson Automotive Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,1,12,Eagleton Resort
Bengaluru (Bangalore),BMTC,1319,226-SB,1,13,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1319,226-SB,1,14,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1319,226-SB,1,15,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1319,226-SB,1,16,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,17,Inorapalya
Bengaluru (Bangalore),BMTC,1319,226-SB,1,18,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1319,226-SB,1,19,Dalai Lama College
Bengaluru (Bangalore),BMTC,1319,226-SB,1,20,Hejjala gate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,21,Kanminake Colony
Bengaluru (Bangalore),BMTC,1319,226-SB,1,22,Kanminake
Bengaluru (Bangalore),BMTC,1319,226-SB,1,23,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1319,226-SB,1,24,Pepsi Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,25,Kumbalagodu
Bengaluru (Bangalore),BMTC,1319,226-SB,1,26,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,27,Juggath Pharma
Bengaluru (Bangalore),BMTC,1319,226-SB,1,28,Anchepalya
Bengaluru (Bangalore),BMTC,1319,226-SB,1,29,RR Medical College
Bengaluru (Bangalore),BMTC,1319,226-SB,1,30,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1319,226-SB,1,31,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1319,226-SB,1,32,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,33,Kengeri Metro Station
Bengaluru (Bangalore),BMTC,1319,226-SB,1,34,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1319,226-SB,1,35,Kengeri Bus Station - Platform 1
Bengaluru (Bangalore),BMTC,1319,226-SB,1,36,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,1,37,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1319,226-SB,1,38,RV College
Bengaluru (Bangalore),BMTC,1319,226-SB,1,39,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1319,226-SB,1,40,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1319,226-SB,1,41,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,42,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1319,226-SB,1,43,Nayandahalli
Bengaluru (Bangalore),BMTC,1319,226-SB,1,44,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1319,226-SB,1,45,BHEL
Bengaluru (Bangalore),BMTC,1319,226-SB,1,46,Bapujinagara
Bengaluru (Bangalore),BMTC,1319,226-SB,1,47,New Guddadahalli
Bengaluru (Bangalore),BMTC,1319,226-SB,1,48,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1319,226-SB,1,49,Sirsi Circle
Bengaluru (Bangalore),BMTC,1319,226-SB,1,50,Binny MIll
Bengaluru (Bangalore),BMTC,1319,226-SB,1,51,Kempegowda Bus Station - Platform 19A
Bengaluru (Bangalore),BMTC,1320,226-T,1,1,Talaguppe
Bengaluru (Bangalore),BMTC,1320,226-T,1,2,Channegowdana Doddy
Bengaluru (Bangalore),BMTC,1320,226-T,1,3,Gollarapalya
Bengaluru (Bangalore),BMTC,1320,226-T,1,4,Pichaguntarapalya
Bengaluru (Bangalore),BMTC,1320,226-T,1,5,Motherson Automotive Cross
Bengaluru (Bangalore),BMTC,1320,226-T,1,6,Eagleton Resort
Bengaluru (Bangalore),BMTC,1320,226-T,1,7,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1320,226-T,1,8,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1320,226-T,1,9,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1320,226-T,1,10,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1320,226-T,1,11,Inorapalya
Bengaluru (Bangalore),BMTC,1320,226-T,1,12,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1320,226-T,1,13,Dalai Lama College
Bengaluru (Bangalore),BMTC,1320,226-T,1,14,Hejjala gate
Bengaluru (Bangalore),BMTC,1320,226-T,1,15,Kanminake Colony
Bengaluru (Bangalore),BMTC,1320,226-T,1,16,Kanminake
Bengaluru (Bangalore),BMTC,1320,226-T,1,17,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1320,226-T,1,18,Pepsi Gate
Bengaluru (Bangalore),BMTC,1320,226-T,1,19,Kumbalagodu
Bengaluru (Bangalore),BMTC,1320,226-T,1,20,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1320,226-T,1,21,Juggath Pharma
Bengaluru (Bangalore),BMTC,1320,226-T,1,22,Anchepalya
Bengaluru (Bangalore),BMTC,1320,226-T,1,23,RR Medical College
Bengaluru (Bangalore),BMTC,1320,226-T,1,24,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1320,226-T,1,25,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1320,226-T,1,26,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1320,226-T,1,27,Kengeri Metro Station
Bengaluru (Bangalore),BMTC,1320,226-T,1,28,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1320,226-T,1,29,Kengeri Bus Station - Platform 1
Bengaluru (Bangalore),BMTC,1320,226-T,1,30,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1320,226-T,1,31,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1320,226-T,1,32,RV College
Bengaluru (Bangalore),BMTC,1320,226-T,1,33,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1320,226-T,1,34,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1320,226-T,1,35,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1320,226-T,1,36,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1320,226-T,1,37,Nayandahalli
Bengaluru (Bangalore),BMTC,1320,226-T,1,38,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1320,226-T,1,39,BHEL
Bengaluru (Bangalore),BMTC,1320,226-T,1,40,Bapujinagara
Bengaluru (Bangalore),BMTC,1320,226-T,1,41,New Guddadahalli
Bengaluru (Bangalore),BMTC,1320,226-T,1,42,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1320,226-T,1,43,Sirsi Circle
Bengaluru (Bangalore),BMTC,1320,226-T,1,44,Vinayaka Talkies
Bengaluru (Bangalore),BMTC,1320,226-T,1,45,Rayan Circle
Bengaluru (Bangalore),BMTC,1320,226-T,1,46,KR Market (Kalasipalya) - Platform 5
Bengaluru (Bangalore),BMTC,1320,226-T,0,1,KR Market (Kalasipalya) - Platform 5
Bengaluru (Bangalore),BMTC,1320,226-T,0,2,Rayan Circle
Bengaluru (Bangalore),BMTC,1320,226-T,0,3,Water Tank Chamarajapet
Bengaluru (Bangalore),BMTC,1320,226-T,0,4,Chamarajapet
Bengaluru (Bangalore),BMTC,1320,226-T,0,5,Sirsi Circle
Bengaluru (Bangalore),BMTC,1320,226-T,0,6,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1320,226-T,0,7,New Guddadahalli
Bengaluru (Bangalore),BMTC,1320,226-T,0,8,Mysore Road Bus Station
Bengaluru (Bangalore),BMTC,1320,226-T,0,9,BHEL
Bengaluru (Bangalore),BMTC,1320,226-T,0,10,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1320,226-T,0,11,Nayandahalli
Bengaluru (Bangalore),BMTC,1320,226-T,0,12,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1320,226-T,0,13,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1320,226-T,0,14,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1320,226-T,0,15,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1320,226-T,0,16,RV College
Bengaluru (Bangalore),BMTC,1320,226-T,0,17,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1320,226-T,0,18,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1320,226-T,0,19,Kengeri Bus Station - Platform 3
Bengaluru (Bangalore),BMTC,1320,226-T,0,20,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1320,226-T,0,21,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1320,226-T,0,22,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1320,226-T,0,23,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1320,226-T,0,24,RR Medical College
Bengaluru (Bangalore),BMTC,1320,226-T,0,25,Anchepalya
Bengaluru (Bangalore),BMTC,1320,226-T,0,26,Juggath Pharma
Bengaluru (Bangalore),BMTC,1320,226-T,0,27,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1320,226-T,0,28,Kumbalagodu
Bengaluru (Bangalore),BMTC,1320,226-T,0,29,Pepsi Gate
Bengaluru (Bangalore),BMTC,1320,226-T,0,30,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1320,226-T,0,31,Kanminake
Bengaluru (Bangalore),BMTC,1320,226-T,0,32,Kanminake Colony
Bengaluru (Bangalore),BMTC,1320,226-T,0,33,Hejjala Gate
Bengaluru (Bangalore),BMTC,1320,226-T,0,34,Dalai Lama College
Bengaluru (Bangalore),BMTC,1320,226-T,0,35,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1320,226-T,0,36,Shaneshwaraswamy Temple Sheshagirihalli
Bengaluru (Bangalore),BMTC,1320,226-T,0,37,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1320,226-T,0,38,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1320,226-T,0,39,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1320,226-T,0,40,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1320,226-T,0,41,Eagleton Resort
Bengaluru (Bangalore),BMTC,1320,226-T,0,42,Motherson Automotive Cross
Bengaluru (Bangalore),BMTC,1320,226-T,0,43,Pichaguntarapalya
Bengaluru (Bangalore),BMTC,1320,226-T,0,44,Gollarapalya
Bengaluru (Bangalore),BMTC,1320,226-T,0,45,Channegowdana Doddy
Bengaluru (Bangalore),BMTC,1320,226-T,0,46,Talaguppe
Bengaluru (Bangalore),BMTC,1321,226-U,1,1,Kenchanakuppe
Bengaluru (Bangalore),BMTC,1321,226-U,1,2,Bidadi
Bengaluru (Bangalore),BMTC,1321,226-U,1,3,Bidadi Railway Station
Bengaluru (Bangalore),BMTC,1321,226-U,1,4,Byramangala Cross
Bengaluru (Bangalore),BMTC,1321,226-U,1,5,Billa Kempanahalli Gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,6,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1321,226-U,1,7,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1321,226-U,1,8,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1321,226-U,1,9,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,10,Inorapalya
Bengaluru (Bangalore),BMTC,1321,226-U,1,11,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1321,226-U,1,12,Dalai Lama College
Bengaluru (Bangalore),BMTC,1321,226-U,1,13,Hejjala gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,14,Kanminake Colony
Bengaluru (Bangalore),BMTC,1321,226-U,1,15,Kanminake
Bengaluru (Bangalore),BMTC,1321,226-U,1,16,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1321,226-U,1,17,Pepsi Gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,18,Kumbalagodu
Bengaluru (Bangalore),BMTC,1321,226-U,1,19,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,20,Juggath Pharma
Bengaluru (Bangalore),BMTC,1321,226-U,1,21,Anchepalya
Bengaluru (Bangalore),BMTC,1321,226-U,1,22,RR Medical College
Bengaluru (Bangalore),BMTC,1321,226-U,1,23,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1321,226-U,1,24,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1321,226-U,1,25,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,26,Kengeri Metro Station
Bengaluru (Bangalore),BMTC,1321,226-U,1,27,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1321,226-U,1,28,Kengeri Bus Station - Platform 1
Bengaluru (Bangalore),BMTC,1321,226-U,1,29,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1321,226-U,1,30,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1321,226-U,1,31,RV College
Bengaluru (Bangalore),BMTC,1321,226-U,1,32,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1321,226-U,1,33,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1321,226-U,1,34,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1321,226-U,1,35,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1321,226-U,1,36,Nayandahalli
Bengaluru (Bangalore),BMTC,1321,226-U,1,37,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1321,226-U,1,38,BHEL
Bengaluru (Bangalore),BMTC,1321,226-U,1,39,Bapujinagara
Bengaluru (Bangalore),BMTC,1321,226-U,1,40,New Guddadahalli
Bengaluru (Bangalore),BMTC,1321,226-U,1,41,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1321,226-U,1,42,Sirsi Circle
Bengaluru (Bangalore),BMTC,1321,226-U,1,43,Vinayaka Talkies
Bengaluru (Bangalore),BMTC,1321,226-U,1,44,Rayan Circle
Bengaluru (Bangalore),BMTC,1321,226-U,1,45,KR Market (Kalasipalya) - Platform 5
Bengaluru (Bangalore),BMTC,1321,226-U,0,1,KR Market (Kalasipalya) - Platform 5
Bengaluru (Bangalore),BMTC,1321,226-U,0,2,Rayan Circle
Bengaluru (Bangalore),BMTC,1321,226-U,0,3,Water Tank Chamarajapet
Bengaluru (Bangalore),BMTC,1321,226-U,0,4,Chamarajapet
Bengaluru (Bangalore),BMTC,1321,226-U,0,5,Sirsi Circle
Bengaluru (Bangalore),BMTC,1321,226-U,0,6,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1321,226-U,0,7,New Guddadahalli
Bengaluru (Bangalore),BMTC,1321,226-U,0,8,Mysore Road Bus Station
Bengaluru (Bangalore),BMTC,1321,226-U,0,9,BHEL
Bengaluru (Bangalore),BMTC,1321,226-U,0,10,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1321,226-U,0,11,Nayandahalli
Bengaluru (Bangalore),BMTC,1321,226-U,0,12,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1321,226-U,0,13,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,14,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1321,226-U,0,15,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1321,226-U,0,16,RV College
Bengaluru (Bangalore),BMTC,1321,226-U,0,17,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1321,226-U,0,18,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1321,226-U,0,19,Kengeri Bus Station - Platform 3
Bengaluru (Bangalore),BMTC,1321,226-U,0,20,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1321,226-U,0,21,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,22,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1321,226-U,0,23,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1321,226-U,0,24,RR Medical College
Bengaluru (Bangalore),BMTC,1321,226-U,0,25,Anchepalya
Bengaluru (Bangalore),BMTC,1321,226-U,0,26,Juggath Pharma
Bengaluru (Bangalore),BMTC,1321,226-U,0,27,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,28,Kumbalagodu
Bengaluru (Bangalore),BMTC,1321,226-U,0,29,Pepsi Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,30,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1321,226-U,0,31,Kanminake
Bengaluru (Bangalore),BMTC,1321,226-U,0,32,Kanminake Colony
Bengaluru (Bangalore),BMTC,1321,226-U,0,33,Hejjala Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,34,Dalai Lama College
Bengaluru (Bangalore),BMTC,1321,226-U,0,35,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1321,226-U,0,36,Shaneshwaraswamy Temple Sheshagirihalli
Bengaluru (Bangalore),BMTC,1321,226-U,0,37,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,38,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1321,226-U,0,39,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1321,226-U,0,40,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1321,226-U,0,41,Billa Kempanahalli Gate
Bengaluru (Bangalore),BMTC,1321,226-U,0,42,Byramangala Cross
Bengaluru (Bangalore),BMTC,1321,226-U,0,43,Bidadi Railway Station
Bengaluru (Bangalore),BMTC,1321,226-U,0,44,Bidadi
Bengaluru (Bangalore),BMTC,1321,226-U,0,45,Kenchanakuppe
Bengaluru (Bangalore),BMTC,1322,226-V,0,1,KR Market (Kalasipalya) - Platform 5
Bengaluru (Bangalore),BMTC,1322,226-V,0,2,Rayan Circle
Bengaluru (Bangalore),BMTC,1322,226-V,0,3,Water Tank Chamarajapet
Bengaluru (Bangalore),BMTC,1322,226-V,0,4,Chamarajapet
Bengaluru (Bangalore),BMTC,1322,226-V,0,5,Sirsi Circle
Bengaluru (Bangalore),BMTC,1322,226-V,0,6,Mysore Road TollGate
Bengaluru (Bangalore),BMTC,1322,226-V,0,7,New Guddadahalli
Bengaluru (Bangalore),BMTC,1322,226-V,0,8,Mysore Road Bus Station
Bengaluru (Bangalore),BMTC,1322,226-V,0,9,BHEL
Bengaluru (Bangalore),BMTC,1322,226-V,0,10,Mysore Road Metro Station
Bengaluru (Bangalore),BMTC,1322,226-V,0,11,Nayandahalli
Bengaluru (Bangalore),BMTC,1322,226-V,0,12,BWSSB Quarters Nayandahalli
Bengaluru (Bangalore),BMTC,1322,226-V,0,13,Rajarajeshwari nagara Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,14,Bengaluru University Gate (JBMS)
Bengaluru (Bangalore),BMTC,1322,226-V,0,15,Jayaram Das Factory
Bengaluru (Bangalore),BMTC,1322,226-V,0,16,RV College
Bengaluru (Bangalore),BMTC,1322,226-V,0,17,Dubasipalya Cross
Bengaluru (Bangalore),BMTC,1322,226-V,0,18,Mylasandra Cross
Bengaluru (Bangalore),BMTC,1322,226-V,0,19,Kengeri Bus Station - Platform 3
Bengaluru (Bangalore),BMTC,1322,226-V,0,20,Kengeri Police Station
Bengaluru (Bangalore),BMTC,1322,226-V,0,21,Kengeri Metro Station
Bengaluru (Bangalore),BMTC,1322,226-V,0,22,Depot-12 Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,23,NICE Road Mysore Road Junction
Bengaluru (Bangalore),BMTC,1322,226-V,0,24,Vishwa Okkaligara Mata Basavanagara
Bengaluru (Bangalore),BMTC,1322,226-V,0,25,RR Medical College
Bengaluru (Bangalore),BMTC,1322,226-V,0,26,Anchepalya
Bengaluru (Bangalore),BMTC,1322,226-V,0,27,Juggath Pharma
Bengaluru (Bangalore),BMTC,1322,226-V,0,28,Ramohalli Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,29,Kumbalagodu
Bengaluru (Bangalore),BMTC,1322,226-V,0,30,Pepsi Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,31,Swami Narayana Gurukula
Bengaluru (Bangalore),BMTC,1322,226-V,0,32,Kanminake
Bengaluru (Bangalore),BMTC,1322,226-V,0,33,Kanminake Colony
Bengaluru (Bangalore),BMTC,1322,226-V,0,34,Hejjala Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,35,Dalai Lama College
Bengaluru (Bangalore),BMTC,1322,226-V,0,36,Sheshagirihalli
Bengaluru (Bangalore),BMTC,1322,226-V,0,37,Shaneshwaraswamy Temple Sheshagirihalli
Bengaluru (Bangalore),BMTC,1322,226-V,0,38,Manchanayakanahalli Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,39,Veeranjaneya Temple
Bengaluru (Bangalore),BMTC,1322,226-V,0,40,Railway Gate Lakshmisagara
Bengaluru (Bangalore),BMTC,1322,226-V,0,41,Kadumane Hotel
Bengaluru (Bangalore),BMTC,1322,226-V,0,42,Billa Kempanahalli Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,43,Chikkabillakempanahalli (Padmashree Hospital)
Bengaluru (Bangalore),BMTC,1322,226-V,0,44,Byramangala Cross
Bengaluru (Bangalore),BMTC,1322,226-V,0,45,Bidadi Railway Station
Bengaluru (Bangalore),BMTC,1322,226-V,0,46,Bidadi
Bengaluru (Bangalore),BMTC,1322,226-V,0,47,Byra Doddy Circle
Bengaluru (Bangalore),BMTC,1322,226-V,0,48,K Gollahalli Gate
Bengaluru (Bangalore),BMTC,1322,226-V,0,49,BGS School Banandur
Bengaluru (Bangalore),BMTC,1322,226-V,0,50,Bananduru
Bengaluru (Bangalore),BMTC,1322,226-V,0,51,Banandur Circle
Bengaluru (Bangalore),BMTC,1322,226-V,0,52,Basaveshwaranagara Banandur
Bengaluru (Bangalore),BMTC,1322,226-V,0,53,Ittamadu
Bengaluru (Bangalore),BMTC,1322,226-V,0,54,ThoreDoddy
Bengaluru (Bangalore),BMTC,1323,226-VA,1,1,M Gopahalli
Bengaluru (Bangalore),BMTC,1323,226-VA,1,2,Ramanahalli
Bengaluru (Bangalore),BMTC,1323,226-VA,1,3,Ittamadu
Bengaluru (Bangalore),BMTC,1323,226-VA,1,4,Basaveshwaranagara Banandur
Bengaluru (Bangalore),BMTC,1323,226-VA,1,5,Banandur Circle
Bengaluru (Bangalore),BMTC,1323,226-VA,1,6,Bananduru
Bengaluru (Bangalore),BMTC,1323,226-VA,1,7,BGS School Banandur
Bengaluru (Bangalore),BMTC,1323,226-VA,1,8,K Gollahalli Gate
Bengaluru (Bangalore),BMTC,1323,226-VA,1,9,Byra Doddy Circle
Bengaluru (Bangalore),BMTC,1323,226-VA,1,10,Bidadi
Bengaluru (Bangalore),BMTC,1323,226-VA,1,11,Bidadi Railway Station
